Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV1H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047774,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0038709,0.1399889,134.1704733,0.0003209,,,,66.0000000,MPG,,,,,-0.2300000,-0.2900000,-0.2900000,24.493,0.17850,0.016325,7.769,0.09553,0.015568,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV1H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047775,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0188498,0.1086589,132.7632454,0.0007789,,0.0038762,0.0005969,66.5000000,MPG,46.0072642,99.3466244,52.0518472,98.2481144,0.1800000,0.1000000,-0.4000000,24.493,0.17850,0.016325,7.769,0.09553,0.015568,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047562,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0333060,0.5551792,180.0303654,0.0017939,,,,48.9000000,MPG,32.8183831,56.8810274,,,0.6100000,0.2400000,-0.5200000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047565,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1581125,0.5269294,185.8533804,0.0190914,,,,46.8000000,MPG,28.2149377,77.3508521,39.4205980,,1.7000000,1.1500000,0.5400000,21.623,0.18653,0.017618,5.055,0.03642,0.017204,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047569,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0111607,0.1345869,167.0334780,0.0012214,,,,52.9000000,MPG,,,,,0.9000000,0.6100000,0.4200000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047843,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0049283,0.0773941,122.9105744,0.0002801,,,,71.9000000,MPG,,,,,0.2600000,0.1200000,-0.2800000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,0,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047847,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0177129,0.0774455,120.6744927,0.0007637,,0.0035893,0.0004163,73.1000000,MPG,50.1998786,112.0355808,55.2876957,114.9247406,0.1100000,-0.0400000,-0.4800000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047567,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0372401,0.5252970,177.7129622,0.0024919,,,,49.4000000,MPG,32.5471906,58.3130116,,,0.7900000,0.1300000,-0.5200000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047571,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1657251,0.4480175,189.4246770,0.0121428,,,,46.1000000,MPG,28.0933248,70.6852465,39.4852792,,1.5600000,1.1600000,0.6100000,21.623,0.18653,0.017618,5.055,0.03642,0.017204,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047572,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0113788,0.0801807,170.0059970,0.0048764,,,,52.0000000,MPG,,,,,1.1400000,0.9000000,0.5400000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047845,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0082085,0.0849146,122.6307973,0.0003074,,,,71.9000000,MPG,,,,,0.1000000,0.0100000,-0.4900000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,1,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047846,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0216506,0.0842995,123.8793374,0.0011143,,0.0042084,0.0006214,71.3000000,MPG,48.7808494,118.0359874,53.2867298,109.2797513,0.0700000,0.0200000,-0.4800000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047566,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0382437,0.4257776,165.8047867,0.0013469,,,,53.0000000,MPG,,,,,0.2600000,0.3100000,0.3600000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047584,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1584367,0.4133908,187.1444890,0.0127403,,,,46.8000000,MPG,28.3764632,73.2583157,39.7351358,,1.7300000,1.2500000,0.7700000,21.623,0.18653,0.017618,5.055,0.03642,0.017204,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047589,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0374222,0.3944494,188.4042332,0.0043584,,,,46.9000000,MPG,31.6294175,54.1211855,,,-0.0900000,0.1100000,-0.0300000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047650,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0415111,0.4801233,179.7594332,0.0034071,,,,49.0000000,MPG,33.0551938,56.8224337,,,0.1800000,0.0500000,-0.5400000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047652,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0405734,0.4770951,179.1570053,0.0029682,,,,49.2000000,MPG,32.3004321,57.5963288,,,-1.4200000,-0.8800000,-0.2600000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047844,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0218834,0.0986594,124.7969869,0.0007767,,0.0044954,0.0004545,70.7000000,MPG,46.4679510,112.0355808,54.9414834,110.5927130,-0.0100000,0.0500000,-0.2800000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID LE,18-AV2H,2,2.487,JTYXV02.5P35,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.19,19.5,1,Not eqipped,JTYX10047848,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0076638,0.0989271,123.0235064,0.0002053,,,,71.9000000,MPG,,,,,-0.1800000,-0.3600000,-0.3700000,19.657,0.16957,0.016016,5.402,0.14812,0.014672,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID XLE/SE,18-AV4H,1,2.487,JTYXV02.5P33,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.19,19.2,1,Not eqipped,JTYX10047542,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0262276,0.3176940,212.3416743,0.0016261,,,,41.6000000,MPG,,,,,0.9600000,0.5200000,0.1100000,26.322,0.18042,0.016505,9.813,0.10544,0.015533,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID XLE/SE,18-AV4H,1,2.487,JTYXV02.5P33,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.19,19.2,1,Not eqipped,JTYX10047543,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1591985,0.5736489,206.4101672,0.0128081,,,,42.3000000,MPG,25.0058102,75.4538525,37.4569950,,1.4900000,1.0400000,0.5100000,28.955,0.19846,0.018156,6.700,0.08971,0.017250,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID XLE/SE,18-AV4H,1,2.487,JTYXV02.5P33,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.19,19.2,1,Not eqipped,JTYX91003529,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0215012,0.1097191,144.1104836,0.0014616,,0.0043004,,61.7000000,MPG,39.9268421,95.0016677,48.2605768,99.6319020,-0.7382230,-0.1824300,-0.7925610,26.322,0.18042,0.016505,9.813,0.10544,0.015533,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID XLE/SE,18-AV4H,1,2.487,JTYXV02.5P33,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.19,19.2,1,Not eqipped,JTYX91003530,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0030466,0.0783706,137.7660656,0.0001776,,0.0019813,,64.5000000,MPG,,,,,-0.5072230,-0.4084040,-0.3360070,26.322,0.18042,0.016505,9.813,0.10544,0.015533,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY HYBRID XLE/SE,18-AV4H,1,2.487,JTYXV02.5P33,Car,176,4,01,CVT,Continuously Variable,1,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.19,19.2,1,Not eqipped,JTYX91003531,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0423284,0.2425043,190.9705980,0.0032568,,0.0035851,,46.5000000,MPG,31.1682078,54.1834795,,,-14.1245260,-10.7608100,-1.2382910,26.322,0.18042,0.016505,9.813,0.10544,0.015533,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY LE/SE,18-AV2A,8,2.487,JTYXV02.5P3A,Car,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.80,25.1,1,Not eqipped,JTYX10060127,MFR,Yes,JTYX91003439,10.4,3625,24.7,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,246.0000000,,,,,36.1000000,MPG,,,,,-1.4800000,-0.6800000,-0.7000000,25.587,0.19688,0.016371,7.978,0.01570,0.017442,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY LE/SE,18-AV2A,8,2.487,JTYXV02.5P3A,Car,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.80,25.1,1,Not eqipped,JTYX10060128,MFR,Yes,JTYX91003440,10.4,3625,24.7,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,156.0000000,,,,,56.8000000,MPG,,,,,-3.9000000,-2.9900000,-0.9200000,25.587,0.19688,0.016371,7.978,0.01570,0.017442,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY LE/SE,18-AV2A,8,2.487,JTYXV02.5P3A,Car,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.80,25.1,1,Not eqipped,JTYX91003439,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0077386,0.0824224,245.6115125,0.0059169,,0.0019459,,36.2000000,MPG,34.9059193,35.1032922,39.8964643,,-1.4778640,-0.6751430,-0.7022170,25.587,0.19688,0.016371,7.978,0.01570,0.017442,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY LE/SE,18-AV2A,8,2.487,JTYXV02.5P3A,Car,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.80,25.1,1,Not eqipped,JTYX91003440,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0012943,0.0323067,155.9096854,0.0004775,,0.0009930,,57.1000000,MPG,,,,,-3.9005990,-2.9890590,-0.9246320,25.587,0.19688,0.016371,7.978,0.01570,0.017442,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY LE/SE,18-AV2A,10,2.487,JTYXV02.5P3A,Car,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.80,25.1,1,Not eqipped,JTYX10046388,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0162439,0.1292486,232.3714087,0.0049761,,0.0050132,0.0013463,38.1000000,MPG,36.8364492,36.6899619,41.8959113,,-0.1700000,-0.1500000,-0.0800000,24.047,0.18910,0.016418,8.100,0.03028,0.017297,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY LE/SE,18-AV2A,10,2.487,JTYXV02.5P3A,Car,203,4,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.80,25.1,1,Not eqipped,JTYX10046389,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0048590,0.0195802,149.3781675,0.0003974,,,,59.3000000,MPG,,,,,0.1300000,0.0100000,-0.1400000,24.047,0.18910,0.016418,8.100,0.03028,0.017297,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XLE/XSE,18-AV3A,0,2.487,JTYXV02.5P3A,Car,206,4,02,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.80,24.7,1,Not eqipped,JTYX10046557,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0163852,0.1359074,248.2167202,0.0032378,,0.0042765,0.0007125,35.6000000,MPG,34.2600300,34.4059859,39.1166870,,0.1300000,0.0600000,0.1700000,32.527,0.22484,0.017128,10.797,0.08413,0.017873,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XLE/XSE,18-AV3A,0,2.487,JTYXV02.5P3A,Car,206,4,02,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.80,24.7,1,Not eqipped,JTYX10046558,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0040265,0.0311655,163.4976525,0.0002945,,,,54.2000000,MPG,,,,,-0.1800000,-0.1200000,-0.0400000,32.527,0.22484,0.017128,10.797,0.08413,0.017873,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XLE/XSE,18-AV3A,1,2.487,JTYXV02.5P3A,Car,203,4,02,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.80,24.7,1,Not eqipped,JTYX10046442,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0134772,0.1569284,238.7715202,0.0021566,,0.0026120,0.0007208,37.0000000,MPG,36.0594713,35.5121899,40.9258593,,0.1900000,0.0700000,0.3100000,26.509,0.19851,0.016476,8.992,0.01874,0.017762,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XLE/XSE,18-AV3A,1,2.487,JTYXV02.5P3A,Car,203,4,02,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.80,24.7,1,Not eqipped,JTYX10046443,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0014788,0.0233839,151.5976455,0.0001509,,,,58.2000000,MPG,,,,,-0.9600000,-0.9700000,-0.3800000,26.509,0.19851,0.016476,8.992,0.01874,0.017762,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XSE,18-GV2A,1,3.456,JTYXV03.5M5B,Car,301,6,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.56,22.6,1,Not eqipped,JTYX10046640,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006367,0.0074745,192.3534168,0.0029102,,,,46.1000000,MPG,,,,,0.1800000,0.0700000,-0.3800000,27.975,0.41014,0.016383,9.163,0.03881,0.019316,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XSE,18-GV2A,1,3.456,JTYXV03.5M5B,Car,301,6,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.56,22.6,1,Not eqipped,JTYX10046641,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0077707,0.0485626,312.8301332,0.0118009,,0.0014251,0.0006994,28.2000000,MPG,28.4923177,26.5546678,31.9187687,,0.1800000,0.0100000,0.1900000,27.975,0.41014,0.016383,9.163,0.03881,0.019316,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XSE,18-GV2A,1,3.456,JTYXV03.5M5B,Car,301,6,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.56,22.6,1,Not eqipped,JTYX10060131,MFR,Yes,JTYX10046640,12.8,3875,22.6,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,200.0000000,,,,,44.5000000,MPG,,,,,0.1800000,0.0700000,-0.3800000,27.975,0.41014,0.016383,9.163,0.03881,0.019316,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XSE,18-GV2A,1,3.456,JTYXV03.5M5B,Car,301,6,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.56,22.6,1,Not eqipped,JTYX10060132,MFR,Yes,JTYX10046641,12.8,3875,22.6,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,321.0000000,,,,,27.7000000,MPG,,,,,0.1800000,0.0100000,0.1900000,27.975,0.41014,0.016383,9.163,0.03881,0.019316,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XSE,18-GV2A,2,3.456,JTYXV03.5M5B,Car,301,6,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.56,22.6,1,Not eqipped,JTYX10046637,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003691,0.0102122,191.9271805,0.0022823,,,,46.1000000,MPG,,,,,0.0400000,-0.1000000,-0.1500000,27.415,0.40732,0.016401,10.127,-0.02651,0.020218,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,CAMRY XSE,18-GV2A,2,3.456,JTYXV03.5M5B,Car,301,6,01,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.56,22.6,1,Not eqipped,JTYX10046638,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0056305,0.0521329,314.8304007,0.0095219,,0.0011607,0.0008377,28.1000000,MPG,28.5855949,26.3178338,31.6882198,,0.1200000,0.0200000,0.1600000,27.415,0.40732,0.016401,10.127,-0.02651,0.020218,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,COROLLA,20-ME2C,2,1.987,LTYXV02.0N4B,Car,169,4,04,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.79,23.3,1,Not eqipped,LTYX10055715,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0133863,0.1272050,214.6796702,0.0065716,,0.0035977,0.0006608,41.0000000,MPG,39.6083679,40.6211305,42.9643471,,0.9700000,0.7400000,0.2700000,24.992,0.19062,0.018321,9.847,-0.00944,0.019403,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,COROLLA,20-ME2C,2,1.987,LTYXV02.0N4B,Car,169,4,04,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.79,23.3,1,Not eqipped,LTYX10055728,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0066464,0.0772659,149.9614948,0.0017575,,,,58.7000000,MPG,,,,,0.4900000,0.3700000,0,24.992,0.19062,0.018321,9.847,-0.00944,0.019403,TWC,Three-way catalyst,N,,,N,No averaging
2023,Toyota,TYX,TOYOTA,COROLLA,23-ME1C,0,1.987,PTYXV02.0P3A,Car,169,4,02,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.79,23.7,1,Not eqipped,PTYX91005088,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007565,0.0219885,140.5550385,0.0001133,,0.0008074,0.0001143,62.9000000,MPG,,,,,-2.4720860,-2.0658710,-0.7238743,19.823,0.18907,0.017233,8.546,-0.04542,0.018955,TWC,Three-way catalyst,N,,,N,No averaging
